"","Selection","Breeding_year","Day","Month","Year","Country","Region","Site_name","Site_Code","Euring","Species","Sample_type","Sample_no","Total_flock","N_Adult","N_Juvenile","N_sampled","Perc-JV","Fam1","Fam2","Fam3","Fam4","Fam5","Fam6","Fam7","Fam8","Fam9","Fam10","Mean_Fam","Food_type","Observer","Remarks","time"
"4454","X",2011,16,11,2011,"NL","LI","Milsbeek, Violenberg",NA,1590,"Kolgans","S",1,2000,309,83,392,21.1734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hustings, Fred",NA,2011-11-16
"4455","X",2011,18,11,2011,"NL","RG","Bronkhorst, Spaensweerd","RG2100",1590,"Kolgans","S",1,750,361,116,477,24.3186582809224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-11-18
"4456","X",2011,18,11,2011,"NL","RG","Bronkhorst, Bronkhorsterwaarden","RG2100",1590,"Kolgans","S",1,1500,501,145,646,22.4458204334365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-11-18
"4457","X",2011,18,11,2011,"NL","LI","Milsbeek, Hondsiepse baan",NA,1590,"Kolgans","S",1,1200,392,134,526,25.4752851711027,6,13,10,4,1,2,NA,NA,NA,NA,2.63888888888889,NA,"Hustings, Fred",NA,2011-11-18
"4458","X",2011,19,11,2011,"NL","LI","Afferden, stuw",NA,1590,"Kolgans","S",1,650,241,104,345,30.1449275362319,2,5,7,4,1,1,NA,NA,NA,NA,3,NA,"Hustings, Fred",NA,2011-11-19
"4459","X",2011,22,11,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,64,40,24,64,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-22
"4460","X",2011,22,11,2011,"NRW","WES","Rheinberg-Eversael",NA,1590,"Kolgans","S",1,750,539,157,696,22.5574712643678,24,19,10,2,1,NA,NA,NA,NA,NA,1.875,"koolzaadblad","Koffijberg, Kees",NA,2011-11-22
"4461","X",2011,22,11,2011,"NRW","WES","Rheinberg-Eversael",NA,1590,"Kolgans","S",1,350,312,68,380,17.8947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-22
"4462","X",2011,22,11,2011,"NRW","WES","Rheinberg-Eversael, Vorland Milchplatz",NA,1590,"Kolgans","S",1,404,293,110,403,27.2952853598015,24,16,4,3,2,NA,NA,NA,NA,NA,1.83673469387755,"gras","Koffijberg, Kees",NA,2011-11-22
"4463","X",2011,22,11,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,140,129,11,140,7.85714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-22
"4464","X",2011,22,11,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,410,263,47,310,15.1612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-22
"4465","X",2011,23,11,2011,"NL","RG","Bronsbergen - uiterwaarden",NA,1590,"Kolgans","S",1,175,82,18,100,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-11-23
"4466","X",2011,24,11,2011,"NL","LI","Vogelreservaat","RG6334",1590,"Kolgans","S",1,600,530,70,600,11.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vreehen, Jo",NA,2011-11-24
"4467","X",2011,24,11,2011,"NL","RG","Ravenswaarden",NA,1590,"Kolgans","S",1,3500,402,98,500,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-11-24
"4468","X",2011,25,11,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,60,47,13,60,21.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-11-25
"4469","X",2011,25,11,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,480,132,15,147,10.2040816326531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-11-25
"4470","X",2011,25,11,2011,"NL","ZH","Anthonypolder","ZH8400",1590,"Kolgans","S",1,350,172,27,199,13.5678391959799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-11-25
"4471","X",2011,25,11,2011,"NL","ZH","Anthonypolder","ZH8400",1590,"Kolgans","S",1,105,68,31,99,31.3131313131313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-11-25
"4472","X",2011,25,11,2011,"NL","ZH","Anthonypolder","ZH8400",1590,"Kolgans","S",1,130,72,11,83,13.2530120481928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-11-25
"4473","X",2011,28,11,2011,"NRW","WES","Dinslaken-Stapp",NA,1590,"Kolgans","S",1,1200,590,192,782,24.5524296675192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wintergraan","Koffijberg, Kees",NA,2011-11-28
"4474","X",2011,28,11,2011,"NRW","WES","Rheinberg-Budberg, benderweg",NA,1590,"Kolgans","S",1,3500,692,78,770,10.1298701298701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"akker_bieten","Koffijberg, Kees",NA,2011-11-28
"4475","X",2011,28,11,2011,"NRW","WES","Rheinberg-Budberg, eversaelerweg",NA,1590,"Kolgans","S",1,700,585,89,674,13.2047477744807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wintergraan","Koffijberg, Kees",NA,2011-11-28
"4476","X",2011,28,11,2011,"NRW","WES","Rheinberg-Eversael, Milchplatz",NA,1590,"Kolgans","S",1,71,47,24,71,33.8028169014085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-28
"4477","X",2011,28,11,2011,"NRW","WES","Rheinberg-Eversael, Milchplatz",NA,1590,"Kolgans","S",1,470,361,61,422,14.4549763033175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"koolzaadblad","Koffijberg, Kees",NA,2011-11-28
"4478","X",2011,28,11,2011,"NRW","DU","Duisburg-Baerl, Binsheimerfeld",NA,1590,"Kolgans","S",1,107,76,31,107,28.9719626168224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","ackergras",2011-11-28
"4479","X",2011,28,11,2011,"NRW","DU","Duisburg-Baerl, Binsheimerfeld",NA,1590,"Kolgans","S",1,900,684,198,882,22.4489795918367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wintergraan","Koffijberg, Kees","507 wintergraan, 375 koolzaad",2011-11-28
"4480","X",2011,28,11,2011,"NRW","DU","Duisburg-Baerl, Rheinvorland",NA,1590,"Kolgans","S",1,270,197,56,253,22.1343873517787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-28
"4481","X",2011,28,11,2011,"NRW","DU","Duisburg-Baerl, Rheinvorland",NA,1590,"Kolgans","S",1,330,221,70,291,24.0549828178694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-11-28
"4482","X",2011,2,12,2011,"NL","FR","Nijland","FR5000",1590,"Kolgans","S",1,327,278,49,327,14.9847094801223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Schilperoord, Leo",NA,2011-12-02
"4483","X",2011,2,12,2011,"NL","FR","Heidenskip","FR5000",1590,"Kolgans","S",1,323,240,83,323,25.6965944272446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Schilperoord, Leo",NA,2011-12-02
"4484","X",2011,4,12,2011,"NL","RG","Dieren, Hof te Dieren","RG2100",1590,"Kolgans","S",1,1000,403,148,551,26.8602540834846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-12-04
"4485","X",2011,5,12,2011,"NRW","WES","Voerde-Löhnen, rügerstrasse",NA,1590,"Kolgans","S",1,970,642,191,833,22.9291716686675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-05
"4486","X",2011,5,12,2011,"NRW","WES","Voerde-Mehrum, binnendeichs",NA,1590,"Kolgans","S",1,530,384,115,499,23.0460921843687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-05
"4487","X",2011,5,12,2011,"NRW","WES","Voerde-Mehrum, binnendeichs",NA,1590,"Kolgans","S",1,350,207,44,251,17.5298804780877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-05
"4488","X",2011,5,12,2011,"NRW","WES","Voerde-Ork, binnendeichs",NA,1590,"Kolgans","S",1,390,316,54,370,14.5945945945946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-05
"4489","X",2011,5,12,2011,"NRW","WES","Voerde-Mehrum, binnendeichs",NA,1590,"Kolgans","S",1,510,335,74,409,18.0929095354523,20,20,3,2,1,NA,NA,NA,NA,NA,1.78260869565217,"gras","Koffijberg, Kees",NA,2011-12-05
"4490","X",2011,5,12,2011,"NL","FR","Parrega",NA,1590,"Kolgans","S",1,500,371,64,435,14.7126436781609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kramer, Jan",NA,2011-12-05
"4491","X",2011,6,12,2011,"NL","RG","Gelderse Poort","RG1100",1590,"Kolgans","S",1,524,420,104,524,19.8473282442748,30,16,7,4,1,NA,NA,NA,NA,NA,1.79310344827586,"gras","Voslamber, Berend","W36F0",2011-12-06
"4492","X",2011,6,12,2011,"NL","RG","Gelderse Poort","RG1100",1590,"Kolgans","S",1,683,580,103,683,15.0805270863836,20,20,6,2,1,2,NA,NA,NA,NA,2.01960784313726,"gras","Voslamber, Berend","W36B2",2011-12-06
"4493","X",2011,6,12,2011,"NL","RG","Gelderse Poort","RG1100",1590,"Kolgans","S",1,870,746,124,870,14.2528735632184,23,20,9,6,2,NA,NA,NA,NA,NA,2.06666666666667,"gras","Voslamber, Berend","O02J0",2011-12-06
"4494","X",2011,6,12,2011,"NL","RG","Gelderse Poort","RG1100",1590,"Kolgans","S",1,1248,1140,108,1248,8.65384615384615,39,21,6,1,1,NA,NA,NA,NA,NA,1.58823529411765,"gras","Voslamber, Berend","O22L2",2011-12-06
"4495","X",2011,7,12,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,660,211,25,236,10.5932203389831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4496","X",2011,7,12,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,100,74,19,93,20.4301075268817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4497","X",2011,7,12,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,100,39,24,63,38.0952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4498","X",2011,7,12,2011,"NL","ZH","Strijen, Oudeland van Strijen","ZH8400",1590,"Kolgans","S",1,540,201,44,245,17.9591836734694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4499","X",2011,7,12,2011,"NL","ZH","Munnikenland","BR2100",1590,"Kolgans","S",1,435,165,46,211,21.8009478672986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4500","X",2011,7,12,2011,"NL","ZH","Munnikenland","BR2100",1590,"Kolgans","S",1,230,87,48,135,35.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4501","X",2011,7,12,2011,"NL","ZH","Anthonypolder","ZH8400",1590,"Kolgans","S",1,185,111,32,143,22.3776223776224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4502","X",2011,7,12,2011,"NL","ZH","Anthonypolder","ZH8400",1590,"Kolgans","S",1,530,266,49,315,15.5555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Strucker, Rob",NA,2011-12-07
"4503","X",2011,8,12,2011,"NRW","KLE","Zyfflich - Düffelt",NA,1590,"Kolgans","S",1,1000,401,99,500,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-12-08
"4504","X",2011,8,12,2011,"NRW","KLE","Zyfflich - Düffelt",NA,1590,"Kolgans","S",1,1200,340,60,400,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-12-08
"4505","X",2011,8,12,2011,"NL","RG","Kekerdom","RG1100",1590,"Kolgans","S",1,425,151,49,200,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-12-08
"4506","X",2011,9,12,2011,"NL","LI","Gennep, Maaskemp",NA,1590,"Kolgans","S",1,250,93,57,150,38,5,9,6,2,NA,1,NA,NA,NA,NA,2.39130434782609,NA,"Hustings, Fred",NA,2011-12-09
"4507","X",2011,9,12,2011,"NL","LI","Milsbeek, Panoven",NA,1590,"Kolgans","S",1,750,288,68,356,19.1011235955056,6,9,3,1,NA,NA,NA,NA,NA,NA,1.94736842105263,NA,"Hustings, Fred",NA,2011-12-09
"4508","X",2011,10,12,2011,"NRW","WES","Voerde-Löhnen, götterswickerstr.",NA,1590,"Kolgans","S",1,900,583,237,820,28.9024390243902,13,13,5,3,NA,NA,NA,NA,NA,NA,1.94117647058824,"gras","Koffijberg, Kees",NA,2011-12-10
"4509","X",2011,10,12,2011,"NRW","WES","Voerde-Löhnen, götterswickerstr.",NA,1590,"Kolgans","S",1,118,98,20,118,16.9491525423729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"akker_bieten","Koffijberg, Kees",NA,2011-12-10
"4510","X",2011,10,12,2011,"NRW","WES","Voerde-Mehrum",NA,1590,"Kolgans","S",1,620,477,109,586,18.6006825938567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wintergraan","Koffijberg, Kees",NA,2011-12-10
"4511","X",2011,10,12,2011,"NRW","WES","Voerde-Mehrum",NA,1590,"Kolgans","S",1,382,309,73,382,19.1099476439791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wintergraan","Koffijberg, Kees",NA,2011-12-10
"4512","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,265,192,73,265,27.5471698113208,11,14,2,3,1,NA,NA,NA,NA,NA,2,"gras","Koffijberg, Kees",NA,2011-12-10
"4513","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,450,330,75,405,18.5185185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4514","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,80,62,18,80,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4515","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,306,264,42,306,13.7254901960784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4516","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,200,136,16,152,10.5263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4517","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,259,238,21,259,8.10810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4518","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,320,238,36,274,13.1386861313869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4519","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,62,47,15,62,24.1935483870968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4520","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,390,283,84,367,22.8882833787466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4521","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,35,28,7,35,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4522","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,150,86,9,95,9.47368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4523","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,78,45,33,78,42.3076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4524","X",2011,10,12,2011,"NRW","DU","Duisburg-Walsum, Rheinaue",NA,1590,"Kolgans","S",1,52,36,16,52,30.7692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-10
"4525","X",2011,10,12,2011,"NL","RG","Dieren, Doesburgsedijk","RG2100",1590,"Kolgans","S",1,350,217,73,290,25.1724137931035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-12-10
"4526","X",2011,10,12,2011,"NL","LI","Afferden, Veerweg",NA,1590,"Kolgans","S",1,600,228,94,322,29.1925465838509,5,9,3,2,2,NA,NA,NA,NA,NA,2.38095238095238,NA,"Hustings, Fred",NA,2011-12-10
"4527","X",2011,10,12,2011,"NL","LI","Afferden, Gening",NA,1590,"Kolgans","S",1,1100,301,121,422,28.6729857819905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hustings, Fred",NA,2011-12-10
"4528","X",2011,11,12,2011,"NL","RG","Spankeren, Uiterwaarden","RG2100",1590,"Kolgans","S",1,1200,482,152,634,23.9747634069401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-12-11
"4529","X",2011,11,12,2011,"NRW","KLE","Emmerich-Bienen-Rees",NA,1590,"Kolgans","S",1,1800,721,44,765,5.75163398692811,3,5,2,2,1,NA,NA,NA,NA,NA,2.46153846153846,NA,"Ernst, Harald","quer",2011-12-11
"4530","X",2011,11,12,2011,"NRW","KLE","Emmerich-Bienen-Rees",NA,1590,"Kolgans","S",1,500,324,51,375,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2011-12-11
"4531","X",2011,11,12,2011,"NRW","KLE","Emmerich-Bienen-Rees",NA,1590,"Kolgans","S",1,900,261,26,287,9.05923344947735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2011-12-11
"4532","X",2011,11,12,2011,"NRW","KLE","Emmerich-Bienen-Rees",NA,1590,"Kolgans","S",1,3200,357,122,479,25.4697286012526,2,5,7,3,NA,NA,NA,NA,NA,NA,2.64705882352941,NA,"Ernst, Harald","quer",2011-12-11
"4533","X",2011,11,12,2011,"NL","LI","Milsbeek, Panoven",NA,1590,"Kolgans","S",1,1000,128,75,203,36.9458128078818,4,7,7,4,1,1,1,NA,NA,NA,2.92,NA,"Hustings, Fred",NA,2011-12-11
"4534","X",2011,12,12,2011,"NRW","KLE","Grietherbusch",NA,1590,"Kolgans","S",1,700,547,98,645,15.1937984496124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","met Harald Ernst",2011-12-12
"4535","X",2011,12,12,2011,"NRW","KLE","Emmerich-Bienen-Rees",NA,1590,"Kolgans","S",1,2000,240,75,315,23.8095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ernst, Harald","quer",2011-12-12
"4536","X",2011,12,12,2011,"NL","RG","Bronkhorsterwaarden",NA,1590,"Kolgans","S",1,2700,451,99,550,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippona, Jules",NA,2011-12-12
"4537","X",2011,17,12,2011,"NL","LI","Bergerveld",NA,1590,"Kolgans","S",1,5010,448,116,564,20.5673758865248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hustings, Fred",NA,2011-12-17
"4538","X",2011,18,12,2011,"NRW","WES","Dinslaker Bruch",NA,1590,"Kolgans","S",1,1118,535,186,721,25.7975034674064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"graszaad","Koffijberg, Kees",NA,2011-12-18
"4539","X",2011,18,12,2011,"NRW","WES","Dinslaken-Stapp",NA,1590,"Kolgans","S",1,1020,478,171,649,26.3482280431433,36,32,10,2,1,NA,NA,NA,NA,NA,1.76543209876543,"wintergraan","Koffijberg, Kees",NA,2011-12-18
"4540","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Vorland Hasenfeld",NA,1590,"Kolgans","S",1,900,248,36,284,12.6760563380282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4541","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,178,150,28,178,15.7303370786517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4542","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,1100,681,109,790,13.7974683544304,22,10,2,2,1,NA,NA,NA,NA,NA,1.64864864864865,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4543","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,850,493,95,588,16.156462585034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4544","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, NSG Rheinaue",NA,1590,"Kolgans","S",1,310,240,50,290,17.2413793103448,10,10,3,NA,NA,NA,NA,NA,NA,NA,1.69565217391304,"gras","Koffijberg, Kees",NA,2011-12-18
"4545","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, NSG Rheinaue",NA,1590,"Kolgans","S",1,210,153,18,171,10.5263157894737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-18
"4546","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, NSG Rheinaue",NA,1590,"Kolgans","S",1,75,58,17,75,22.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-18
"4547","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, NSG Rheinaue",NA,1590,"Kolgans","S",1,410,264,110,374,29.4117647058824,10,20,7,4,NA,NA,NA,NA,NA,NA,2.1219512195122,"gras","Koffijberg, Kees",NA,2011-12-18
"4548","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, NSG Rheinaue",NA,1590,"Kolgans","S",1,700,429,137,566,24.2049469964664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-18
"4549","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,130,93,37,130,28.4615384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4550","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,73,65,8,73,10.958904109589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4551","X",2011,18,12,2011,"NRW","DU","Duisburg-Walsum, Rheinvorland",NA,1590,"Kolgans","S",1,160,119,33,152,21.7105263157895,6,7,3,NA,NA,NA,NA,NA,NA,NA,1.8125,"gras","Koffijberg, Kees","überschwemmtes Vorland",2011-12-18
"4552","X",2011,18,12,2011,"NL","RG","Spankeren, Uiterwaarden","RG2100",1590,"Kolgans","S",1,1300,528,144,672,21.4285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Coenen, Bob",NA,2011-12-18
"4553","X",2011,18,12,2011,"NL","LI","Afferden, Gening",NA,1590,"Kolgans","S",1,4500,183,76,259,29.3436293436294,2,4,5,2,NA,1,NA,NA,NA,NA,2.78571428571429,NA,"Hustings, Fred",NA,2011-12-18
"4554","X",2011,21,12,2011,"NL","LI","Milsbeek, Panoven",NA,1590,"Kolgans","S",1,1300,276,101,377,26.790450928382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hustings, Fred",NA,2011-12-21
"4555","X",2011,21,12,2011,"NL","LI","Middelaar, terpboerderij",NA,1590,"Kolgans","S",1,150,79,37,116,31.8965517241379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hustings, Fred",NA,2011-12-21
"4556","X",2011,22,12,2011,"NL","FR","Allingawier",NA,1590,"Kolgans","S",1,270,181,39,220,17.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-22
"4557","X",2011,22,12,2011,"NL","FR","Kaappolder",NA,1590,"Kolgans","S",1,327,272,55,327,16.8195718654434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-22
"4558","X",2011,22,12,2011,"NL","FR","Vegelinsoord",NA,1590,"Kolgans","S",1,400,239,60,299,20.066889632107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-22
"4559","X",2011,22,12,2011,"NL","FR","Vegelinsoord",NA,1590,"Kolgans","S",1,1200,305,66,371,17.7897574123989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gras","Koffijberg, Kees",NA,2011-12-22
